deviceCode_location_wardName,deviceCode_pyld_alarmType,date,,,,
A Narayanapura,FCW,15.3.18,,,,
A Narayanapura,HMW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,HMW,15.3.18,,,,
A Narayanapura,FCW,15.3.18,,,,
A Narayanapura,FCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,Overspeed,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,PCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,HMW,15.3.18,,,,
A Narayanapura,HMW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,HMW,15.3.18,,,,
A Narayanapura,FCW,15.3.18,,,,
A Narayanapura,HMW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,PCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,PCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,PCW,15.3.18,,,,
A Narayanapura,PCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,UFCW,15.3.18,,,,
A Narayanapura,FCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,HMW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,FCW,16.3.18,,,,
A Narayanapura,PCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,HMW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,UFCW,16.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,FCW,17.3.18,,,,
A Narayanapura,PCW,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,FCW,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,PCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,PCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,PCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,UFCW,17.3.18,,,,
A Narayanapura,PCW,17.3.18,,,,
A Narayanapura,HMW,17.3.18,,,,
A Narayanapura,FCW,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,FCW,17.3.18,,,,
A Narayanapura,FCW,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,Overspeed,17.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,FCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,FCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,Overspeed,19.3.18,,,,
A Narayanapura,Overspeed,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,PCW,19.3.18,,,,
A Narayanapura,PCW,19.3.18,,,,
A Narayanapura,FCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,HMW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,Overspeed,19.3.18,,,,
A Narayanapura,UFCW,19.3.18,,,,
A Narayanapura,Overspeed,19.3.18,,,,
A Narayanapura,Overspeed,20.3.18,,,,
A Narayanapura,Overspeed,20.3.18,,,,
A Narayanapura,Overspeed,20.3.18,,,,
A Narayanapura,Overspeed,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,PCW,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,HMW,20.3.18,,,,
A Narayanapura,PCW,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,HMW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,HMW,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,HMW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,PCW,20.3.18,,,,
A Narayanapura,UFCW,20.3.18,,,,
A Narayanapura,Overspeed,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,FCW,20.3.18,,,,
A Narayanapura,Overspeed,20.3.18,,,,
A Narayanapura,Overspeed,20.3.18,,,,
A Narayanapura,HMW,20.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,FCW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,PCW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,FCW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,PCW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,Overspeed,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,PCW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,FCW,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,HMW,21.3.18,,,,
A Narayanapura,FCW,21.3.18,,,,
A Narayanapura,UFCW,21.3.18,,,,
A Narayanapura,PCW,21.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,PCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,HMW,22.3.18,,,,
A Narayanapura,HMW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,HMW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,LDWR,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,FCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,HMW,22.3.18,,,,
A Narayanapura,FCW,22.3.18,,,,
A Narayanapura,PCW,22.3.18,,,,
A Narayanapura,UFCW,22.3.18,,,,
A Narayanapura,Overspeed,23.3.18,,,,
A Narayanapura,Overspeed,23.3.18,,,,
A Narayanapura,Overspeed,23.3.18,,,,
A Narayanapura,Overspeed,23.3.18,,,,
A Narayanapura,Overspeed,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,PCW,23.3.18,,,,
A Narayanapura,PCW,23.3.18,,,,
A Narayanapura,HMW,23.3.18,,,,
A Narayanapura,HMW,23.3.18,,,,
A Narayanapura,UFCW,23.3.18,,,,
A Narayanapura,PCW,28.3.18,,,,
A Narayanapura,PCW,28.3.18,,,,
A Narayanapura,FCW,28.3.18,,,,
A Narayanapura,FCW,28.3.18,,,,
A Narayanapura,FCW,28.3.18,,,,
A Narayanapura,HMW,28.3.18,,,,
A Narayanapura,UFCW,28.3.18,,,,
A Narayanapura,UFCW,28.3.18,,,,
A Narayanapura,UFCW,28.3.18,,,,
A Narayanapura,UFCW,28.3.18,,,,
A Narayanapura,PCW,28.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,Overspeed,29.3.18,,,,
A Narayanapura,Overspeed,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,Overspeed,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,HMW,29.3.18,,,,
A Narayanapura,PCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,HMW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,HMW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,FCW,29.3.18,,,,
A Narayanapura,Overspeed,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,FCW,29.3.18,,,,
A Narayanapura,HMW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,PCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,PCW,29.3.18,,,,
A Narayanapura,PCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,HMW,29.3.18,,,,
A Narayanapura,HMW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,UFCW,29.3.18,,,,
A Narayanapura,FCW,31.3.18,,,,
A Narayanapura,PCW,31.3.18,,,,
A Narayanapura,PCW,31.3.18,,,,
A Narayanapura,FCW,31.3.18,,,,
A Narayanapura,FCW,31.3.18,,,,
A Narayanapura,HMW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,PCW,31.3.18,,,,
A Narayanapura,FCW,31.3.18,,,,
A Narayanapura,FCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,FCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,HMW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,Overspeed,31.3.18,,,,
A Narayanapura,Overspeed,31.3.18,,,,
A Narayanapura,Overspeed,31.3.18,,,,
A Narayanapura,Overspeed,31.3.18,,,,
A Narayanapura,Overspeed,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,HMW,31.3.18,,,,
A Narayanapura,HMW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,UFCW,31.3.18,,,,
A Narayanapura,PCW,31.3.18,,,,
A Narayanapura,HMW,3.4.18,,,,
A Narayanapura,HMW,3.4.18,,,,
A Narayanapura,FCW,3.4.18,,,,
A Narayanapura,HMW,3.4.18,,,,
A Narayanapura,HMW,3.4.18,,,,
A Narayanapura,UFCW,3.4.18,,,,
A Narayanapura,HMW,3.4.18,,,,
A Narayanapura,UFCW,3.4.18,,,,
A Narayanapura,UFCW,3.4.18,,,,
A Narayanapura,Overspeed,3.4.18,,,,
A Narayanapura,HMW,3.4.18,,,,
A Narayanapura,HMW,3.4.18,,,,
A Narayanapura,HMW,3.4.18,,,,
A Narayanapura,FCW,3.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,FCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,PCW,4.4.18,,,,
A Narayanapura,PCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,Overspeed,4.4.18,,,,
A Narayanapura,Overspeed,4.4.18,,,,
A Narayanapura,FCW,4.4.18,,,,
A Narayanapura,PCW,4.4.18,,,,
A Narayanapura,FCW,4.4.18,,,,
A Narayanapura,PCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,HMW,4.4.18,,,,
A Narayanapura,PCW,4.4.18,,,,
A Narayanapura,Overspeed,4.4.18,,,,
A Narayanapura,Overspeed,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,PCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,HMW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,FCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,UFCW,4.4.18,,,,
A Narayanapura,PCW,4.4.18,,,,
A Narayanapura,FCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,PCW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,FCW,5.4.18,,,,
A Narayanapura,FCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,Overspeed,5.4.18,,,,
A Narayanapura,Overspeed,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,Overspeed,5.4.18,,,,
A Narayanapura,Overspeed,5.4.18,,,,
A Narayanapura,FCW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,FCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,UFCW,5.4.18,,,,
A Narayanapura,FCW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,HMW,5.4.18,,,,
A Narayanapura,FCW,5.4.18,,,,
A Narayanapura,Overspeed,6.4.18,,,,
A Narayanapura,FCW,6.4.18,,,,
A Narayanapura,FCW,6.4.18,,,,
A Narayanapura,UFCW,6.4.18,,,,
A Narayanapura,UFCW,6.4.18,,,,
A Narayanapura,UFCW,6.4.18,,,,
A Narayanapura,UFCW,6.4.18,,,,
A Narayanapura,Overspeed,6.4.18,,,,
A Narayanapura,FCW,6.4.18,,,,
A Narayanapura,PCW,6.4.18,,,,
A Narayanapura,Overspeed,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,FCW,6.4.18,,,,
A Narayanapura,FCW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,FCW,6.4.18,,,,
A Narayanapura,FCW,6.4.18,,,,
A Narayanapura,UFCW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,FCW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,LDWL,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,6.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,HMW,7.4.18,,,,
A Narayanapura,Overspeed,8.4.18,,,,
A Narayanapura,Overspeed,8.4.18,,,,
A Narayanapura,FCW,8.4.18,,,,
A Narayanapura,FCW,8.4.18,,,,
A Narayanapura,Overspeed,9.4.18,,,,
A Narayanapura,HMW,9.4.18,,,,
A Narayanapura,UFCW,9.4.18,,,,
A Narayanapura,UFCW,9.4.18,,,,
A Narayanapura,UFCW,9.4.18,,,,
A Narayanapura,HMW,9.4.18,,,,
A Narayanapura,Overspeed,9.4.18,,,,
A Narayanapura,Overspeed,9.4.18,,,,
A Narayanapura,HMW,9.4.18,,,,
A Narayanapura,Overspeed,9.4.18,,,,
A Narayanapura,Overspeed,9.4.18,,,,
A Narayanapura,HMW,9.4.18,,,,
A Narayanapura,Overspeed,9.4.18,,,,
A Narayanapura,HMW,9.4.18,,,,
A Narayanapura,UFCW,10.4.18,,,,
A Narayanapura,UFCW,18.6.18,,,,
A Narayanapura,UFCW,18.6.18,,,,
A Narayanapura,HMW,18.6.18,,,,
A Narayanapura,FCW,18.6.18,,,,
A Narayanapura,UFCW,18.6.18,,,,
